id: KIIP_economy_1 (0), answer: C, pred: B, response: B
id: CSAT_korean_22_18 (2), answer: C, pred: C, response: C
id: CSAT_korean_22_19 (0), answer: C, pred: C, response: C
id: CSAT_korean_22_19 (1), answer: C, pred: C, response: C
id: CSAT_korean_22_19 (2), answer: C, pred: C, response: C
id: CSAT_korean_22_20 (0), answer: B, pred: B, response: B
id: CSAT_korean_22_20 (1), answer: B, pred: B, response: B
id: CSAT_korean_22_20 (2), answer: B, pred: B, response: B
id: CSAT_korean_22_21 (0), answer: D, pred: D, response: D
id: CSAT_korean_22_21 (1), answer: D, pred: D, response: D
id: CSAT_korean_22_21 (2), answer: D, pred: D, response: D
id: CSAT_korean_22_22 (0), answer: A, pred: A, response: A
id: CSAT_korean_22_22 (1), answer: A, pred: A, response: A
id: CSAT_korean_22_22 (2), answer: A, pred: A, response: A
id: CSAT_korean_22_23 (0), answer: D, pred: D, response: D
id: CSAT_korean_22_23 (1), answer: D, pred: C, response: C
id: CSAT_korean_22_23 (2), answer: D, pred: C, response: C
id: CSAT_korean_22_24 (0), answer: D, pred: D, response: D
id: CSAT_korean_22_24 (1), answer: D, pred: D, response: D
id: CSAT_korean_22_24 (2), answer: D, pred: D, response: D
id: CSAT_korean_22_25 (0), answer: C, pred: C, response: C
id: CSAT_korean_22_25 (1), answer: C, pred: C, response: C
id: CSAT_korean_22_25 (2), answer: C, pred: C, response: C
id: CSAT_korean_22_26 (0), answer: E, pred: E, response: E
id: CSAT_korean_22_26 (1), answer: E, pred: E, response: E
id: CSAT_korean_22_26 (2), answer: E, pred: E, response: E
id: CSAT_korean_22_27 (0), answer: E, pred: E, response: E
id: CSAT_korean_22_27 (1), answer: E, pred: E, response: E
id: CSAT_korean_22_27 (2), answer: E, pred: E, response: E
id: CSAT_korean_22_28 (0), answer: B, pred: D, response: D
id: CSAT_korean_22_28 (1), answer: B, pred: D, response: D
id: CSAT_korean_22_28 (2), answer: B, pred: D, response: D
id: CSAT_korean_22_29 (0), answer: A, pred: A, response: A
id: CSAT_korean_22_29 (1), answer: A, pred: A, response: A
id: CSAT_korean_22_29 (2), answer: A, pred: A, response: A
id: CSAT_korean_22_30 (0), answer: C, pred: A, response: A
id: CSAT_korean_22_30 (1), answer: C, pred: A, response: A
id: CSAT_korean_22_30 (2), answer: C, pred: A, response: A
id: CSAT_korean_22_31 (0), answer: E, pred: E, response: E
id: CSAT_korean_22_31 (1), answer: E, pred: E, response: E
id: CSAT_korean_22_31 (2), answer: E, pred: E, response: E
id: CSAT_korean_22_32 (0), answer: D, pred: D, response: D
id: CSAT_korean_22_32 (1), answer: D, pred: D, response: D
id: CSAT_korean_22_32 (2), answer: D, pred: D, response: D
id: CSAT_korean_22_33 (0), answer: E, pred: E, response: E
id: CSAT_korean_22_33 (1), answer: E, pred: E, response: E
id: CSAT_korean_22_33 (2), answer: E, pred: E, response: E
id: CSAT_korean_22_34 (0), answer: C, pred: C, response: C
id: CSAT_korean_22_34 (1), answer: C, pred: C, response: C
id: CSAT_korean_22_34 (2), answer: C, pred: C, response: C
id: TK_2016_5 (0), answer: A, pred: A, response: A
id: TK_2016_5 (1), answer: A, pred: A, response: A
id: TK_2016_5 (2), answer: A, pred: A, response: A
id: TK_2016_6 (0), answer: B, pred: B, response: B
id: TK_2016_6 (1), answer: B, pred: B, response: B
id: TK_2016_6 (2), answer: B, pred: B, response: B
id: TK_2016_7 (0), answer: D, pred: D, response: D
id: TK_2016_7 (1), answer: D, pred: D, response: D
id: TK_2016_7 (2), answer: D, pred: D, response: D
id: TK_2016_8 (0), answer: B, pred: B, response: B
id: TK_2016_8 (1), answer: B, pred: B, response: B
id: TK_2016_8 (2), answer: B, pred: B, response: B
id: TK_2016_9 (0), answer: B, pred: B, response: B
id: TK_2016_9 (1), answer: B, pred: B, response: B
id: TK_2016_9 (2), answer: B, pred: B, response: B
id: TK_2016_10 (0), answer: D, pred: D, response: D
id: TK_2016_10 (1), answer: D, pred: D, response: D
id: TK_2016_10 (2), answer: D, pred: D, response: D
id: TK_2016_11 (0), answer: A, pred: A, response: A
id: TK_2016_11 (1), answer: A, pred: A, response: A
id: TK_2016_11 (2), answer: A, pred: A, response: A
id: TK_2016_12 (0), answer: A, pred: C, response: C
id: TK_2016_12 (1), answer: A, pred: C, response: C
id: TK_2016_12 (2), answer: A, pred: C, response: C
id: TK_2016_13 (0), answer: B, pred: A, response: A
id: TK_2016_13 (1), answer: B, pred: A, response: A
id: TK_2016_13 (2), answer: B, pred: A, response: A
id: TK_2016_14 (0), answer: C, pred: C, response: C
id: TK_2016_14 (1), answer: C, pred: C, response: C: (나)-(가)-(라)-(다)
id: TK_2016_14 (2), answer: C, pred: C, response: C: (나)-(가)-(라)-(다)
id: TK_2016_15 (0), answer: B, pred: B, response: B
id: TK_2016_15 (1), answer: B, pred: B, response: B
id: TK_2016_15 (2), answer: B, pred: B, response: B: 표현력을 높이는 데에
id: TK_2016_16 (0), answer: C, pred: C, response: C
id: TK_2016_16 (1), answer: C, pred: C, response: C
id: TK_2016_16 (2), answer: C, pred: C, response: C
id: TK_2016_17 (0), answer: D, pred: D, response: D
id: TK_2016_17 (1), answer: D, pred: D, response: D
id: TK_2016_17 (2), answer: D, pred: D, response: D
id: TK_2016_18 (0), answer: B, pred: B, response: B
id: TK_2016_18 (1), answer: B, pred: B, response: B: 물론
id: TK_2016_18 (2), answer: B, pred: B, response: B: 물론
id: TK_2016_19 (0), answer: D, pred: D, response: D
id: TK_2016_19 (1), answer: D, pred: D, response: D
id: TK_2016_19 (2), answer: D, pred: D, response: D
id: TK_2016_20 (0), answer: A, pred: C, response: C
id: TK_2016_20 (1), answer: A, pred: C, response: C
id: TK_2016_20 (2), answer: A, pred: A, response: A
id: TK_2016_21 (0), answer: B, pred: B, response: B
id: TK_2016_21 (1), answer: B, pred: B, response: B
id: TK_2016_21 (2), answer: B, pred: B, response: B
id: TK_2016_22 (0), answer: D, pred: D, response: D
id: TK_2016_22 (1), answer: D, pred: D, response: D
id: TK_2016_22 (2), answer: D, pred: D, response: D
id: TK_2016_23 (0), answer: C, pred: C, response: C
id: TK_2016_23 (1), answer: C, pred: C, response: C
id: TK_2016_23 (2), answer: C, pred: C, response: C
id: TK_2016_24 (0), answer: D, pred: D, response: D
id: TK_2016_24 (1), answer: D, pred: D, response: D
id: TK_2016_24 (2), answer: D, pred: D, response: D
id: TK_2016_25 (0), answer: A, pred: A, response: A
id: TK_2016_25 (1), answer: A, pred: A, response: A
id: TK_2016_25 (2), answer: A, pred: A, response: A
id: TK_2016_26 (0), answer: D, pred: D, response: D
id: TK_2016_26 (1), answer: D, pred: D, response: D
id: TK_2016_26 (2), answer: D, pred: D, response: D
id: TK_2016_27 (0), answer: C, pred: C, response: C
id: TK_2016_27 (1), answer: C, pred: C, response: C
id: TK_2016_27 (2), answer: C, pred: C, response: C
id: TK_2016_28 (0), answer: A, pred: A, response: A: 전문가를 활용하는
id: TK_2016_28 (1), answer: A, pred: A, response: A: 전문가를 활용하는
id: TK_2016_28 (2), answer: A, pred: A, response: A: 전문가를 활용하는
id: TK_2016_29 (0), answer: B, pred: B, response: B
id: TK_2016_29 (1), answer: B, pred: B, response: B
id: TK_2016_29 (2), answer: B, pred: B, response: B
id: TK_2016_30 (0), answer: A, pred: A, response: A
id: TK_2016_30 (1), answer: A, pred: A, response: A
id: TK_2016_30 (2), answer: A, pred: A, response: A
id: TK_2016_31 (0), answer: D, pred: D, response: D
id: TK_2016_31 (1), answer: D, pred: D, response: D
id: TK_2016_31 (2), answer: D, pred: D, response: D
id: TK_2016_32 (0), answer: D, pred: D, response: D
id: TK_2016_32 (1), answer: D, pred: D, response: D
id: TK_2016_32 (2), answer: D, pred: D, response: D
id: TK_2016_33 (0), answer: C, pred: C, response: C
id: TK_2016_33 (1), answer: C, pred: C, response: C
id: TK_2016_33 (2), answer: C, pred: C, response: C
id: TK_2016_34 (0), answer: A, pred: A, response: A
id: TK_2016_34 (1), answer: A, pred: A, response: A
id: TK_2016_34 (2), answer: A, pred: A, response: A
id: TK_2016_35 (0), answer: D, pred: D, response: D
id: TK_2016_35 (1), answer: D, pred: D, response: D
id: TK_2016_35 (2), answer: D, pred: D, response: D
id: TK_2016_36 (0), answer: C, pred: C, response: C
id: TK_2016_36 (1), answer: C, pred: C, response: C
id: TK_2016_36 (2), answer: C, pred: C, response: C
id: TK_2016_37 (0), answer: B, pred: B, response: B
id: TK_2016_37 (1), answer: B, pred: B, response: B
id: TK_2016_37 (2), answer: B, pred: B, response: B
id: TK_2016_38 (0), answer: B, pred: B, response: B
id: TK_2016_38 (1), answer: B, pred: B, response: B
id: TK_2016_38 (2), answer: B, pred: B, response: B
id: TK_2016_39 (0), answer: B, pred: C, response: C
id: TK_2016_39 (1), answer: B, pred: C, response: C
id: TK_2016_39 (2), answer: B, pred: C, response: C
id: TK_2016_40 (0), answer: B, pred: B, response: B
id: TK_2016_40 (1), answer: B, pred: B, response: B
id: TK_2016_40 (2), answer: B, pred: B, response: B
id: TK_2016_41 (0), answer: A, pred: A, response: A
id: TK_2016_41 (1), answer: A, pred: A, response: A
id: TK_2016_41 (2), answer: A, pred: A, response: A
id: TK_2016_42 (0), answer: B, pred: B, response: B
id: TK_2016_42 (1), answer: B, pred: B, response: B
id: TK_2016_42 (2), answer: B, pred: B, response: B
id: TK_2016_43 (0), answer: A, pred: C, response: C
id: TK_2016_43 (1), answer: A, pred: C, response: C
id: TK_2016_43 (2), answer: A, pred: C, response: C
id: TK_2016_44 (0), answer: C, pred: C, response: C
id: TK_2016_44 (1), answer: C, pred: C, response: C
id: TK_2016_44 (2), answer: C, pred: C, response: C
id: TK_2016_45 (0), answer: C, pred: , response: 정답: D
id: TK_2016_45 (1), answer: C, pred: D, response: D
id: TK_2016_45 (2), answer: C, pred: B, response: B
id: TK_2016_46 (0), answer: B, pred: D, response: D
id: TK_2016_46 (1), answer: B, pred: A, response: A
id: TK_2016_46 (2), answer: B, pred: A, response: A
id: TK_2016_47 (0), answer: D, pred: D, response: D
id: TK_2016_47 (1), answer: D, pred: D, response: D
id: TK_2016_47 (2), answer: D, pred: D, response: D
id: TK_2016_48 (0), answer: D, pred: D, response: D
id: TK_2016_48 (1), answer: D, pred: D, response: D: 창의성이 발휘될 수 있는
id: TK_2016_48 (2), answer: D, pred: D, response: D: 창의성이 발휘될 수 있는
id: TK_2016_49 (0), answer: A, pred: A, response: A
id: TK_2016_49 (1), answer: A, pred: A, response: A
id: TK_2016_49 (2), answer: A, pred: A, response: A
id: TK_2017_5 (0), answer: B, pred: B, response: B
id: TK_2017_5 (1), answer: B, pred: B, response: B
id: TK_2017_5 (2), answer: B, pred: B, response: B
id: TK_2017_6 (0), answer: B, pred: B, response: B
id: TK_2017_6 (1), answer: B, pred: B, response: B
id: TK_2017_6 (2), answer: B, pred: B, response: B
id: TK_2017_7 (0), answer: A, pred: A, response: A
id: TK_2017_7 (1), answer: A, pred: A, response: A
id: TK_2017_7 (2), answer: A, pred: A, response: A
id: TK_2017_8 (0), answer: B, pred: B, response: B
id: TK_2017_8 (1), answer: B, pred: B, response: B
id: TK_2017_8 (2), answer: B, pred: B, response: B
id: TK_2017_9 (0), answer: A, pred: A, response: A
id: TK_2017_9 (1), answer: A, pred: A, response: A
id: TK_2017_9 (2), answer: A, pred: A, response: A
id: TK_2017_10 (0), answer: A, pred: A, response: A
id: TK_2017_10 (1), answer: A, pred: A, response: A
id: TK_2017_10 (2), answer: A, pred: A, response: A
id: TK_2017_11 (0), answer: B, pred: B, response: B
id: TK_2017_11 (1), answer: B, pred: B, response: B
id: TK_2017_11 (2), answer: B, pred: B, response: B
id: TK_2017_12 (0), answer: A, pred: A, response: A
id: TK_2017_12 (1), answer: A, pred: A, response: A
id: TK_2017_12 (2), answer: A, pred: A, response: A
id: TK_2017_13 (0), answer: B, pred: A, response: A
id: TK_2017_13 (1), answer: B, pred: A, response: A
id: TK_2017_13 (2), answer: B, pred: A, response: A
id: TK_2017_14 (0), answer: C, pred: C, response: C
id: TK_2017_14 (1), answer: C, pred: C, response: C
id: TK_2017_14 (2), answer: C, pred: C, response: C
id: TK_2017_15 (0), answer: B, pred: B, response: B
id: TK_2017_15 (1), answer: B, pred: B, response: B
id: TK_2017_15 (2), answer: B, pred: B, response: B
id: TK_2017_16 (0), answer: B, pred: B, response: B
id: TK_2017_16 (1), answer: B, pred: B, response: B
id: TK_2017_16 (2), answer: B, pred: B, response: B
id: TK_2017_17 (0), answer: C, pred: C, response: C: 물건들을 집에 쌓아 두는
id: TK_2017_17 (1), answer: C, pred: C, response: C: 물건들을 집에 쌓아 두는
id: TK_2017_17 (2), answer: C, pred: C, response: C: 물건들을 집에 쌓아 두는
id: TK_2017_18 (0), answer: B, pred: B, response: B
id: TK_2017_18 (1), answer: B, pred: B, response: B
id: TK_2017_18 (2), answer: B, pred: B, response: B
id: TK_2017_19 (0), answer: A, pred: A, response: A
id: TK_2017_19 (1), answer: A, pred: A, response: A
id: TK_2017_19 (2), answer: A, pred: A, response: A
id: TK_2017_20 (0), answer: D, pred: D, response: D
id: TK_2017_20 (1), answer: D, pred: D, response: D
id: TK_2017_20 (2), answer: D, pred: D, response: D
id: TK_2017_21 (0), answer: D, pred: D, response: D
id: TK_2017_21 (1), answer: D, pred: D, response: D
id: TK_2017_21 (2), answer: D, pred: D, response: D
id: TK_2017_22 (0), answer: C, pred: C, response: C: 후회스럽다
id: TK_2017_22 (1), answer: C, pred: C, response: C: 후회스럽다
id: TK_2017_22 (2), answer: C, pred: C, response: C: 후회스럽다
id: TK_2017_23 (0), answer: B, pred: B, response: B
id: TK_2017_23 (1), answer: B, pred: B, response: B
id: TK_2017_23 (2), answer: B, pred: B, response: B
id: TK_2017_24 (0), answer: A, pred: A, response: A
id: TK_2017_24 (1), answer: A, pred: A, response: A
id: TK_2017_24 (2), answer: A, pred: A, response: A
id: TK_2017_25 (0), answer: C, pred: C, response: C
id: TK_2017_25 (1), answer: C, pred: C, response: C
id: TK_2017_25 (2), answer: C, pred: C, response: C
id: TK_2017_26 (0), answer: D, pred: D, response: D
id: TK_2017_26 (1), answer: D, pred: D, response: D
id: TK_2017_26 (2), answer: D, pred: D, response: D
id: TK_2017_27 (0), answer: C, pred: C, response: C
id: TK_2017_27 (1), answer: C, pred: C, response: C
id: TK_2017_27 (2), answer: C, pred: C, response: C
id: TK_2017_28 (0), answer: B, pred: B, response: B
id: TK_2017_28 (1), answer: B, pred: B, response: B
id: TK_2017_28 (2), answer: B, pred: B, response: B
id: TK_2017_29 (0), answer: C, pred: C, response: C
id: TK_2017_29 (1), answer: C, pred: C, response: C
id: TK_2017_29 (2), answer: C, pred: C, response: C
id: TK_2017_30 (0), answer: D, pred: D, response: D
id: TK_2017_30 (1), answer: D, pred: D, response: D
id: TK_2017_30 (2), answer: D, pred: D, response: D
id: TK_2017_31 (0), answer: A, pred: A, response: A
id: TK_2017_31 (1), answer: A, pred: A, response: A
id: TK_2017_31 (2), answer: A, pred: A, response: A
id: TK_2017_32 (0), answer: C, pred: C, response: C
id: TK_2017_32 (1), answer: C, pred: C, response: C
id: TK_2017_32 (2), answer: C, pred: C, response: C
id: TK_2017_33 (0), answer: D, pred: D, response: D
id: TK_2017_33 (1), answer: D, pred: D, response: D
id: TK_2017_33 (2), answer: D, pred: D, response: D
id: TK_2017_34 (0), answer: D, pred: D, response: D
id: TK_2017_34 (1), answer: D, pred: D, response: D
id: TK_2017_34 (2), answer: D, pred: D, response: D
id: TK_2017_35 (0), answer: B, pred: B, response: B
id: TK_2017_35 (1), answer: B, pred: B, response: B
id: TK_2017_35 (2), answer: B, pred: B, response: B
id: TK_2017_36 (0), answer: C, pred: C, response: C
id: TK_2017_36 (1), answer: C, pred: C, response: C
id: TK_2017_36 (2), answer: C, pred: C, response: C
id: TK_2017_37 (0), answer: A, pred: A, response: A
id: TK_2017_37 (1), answer: A, pred: A, response: A
id: TK_2017_37 (2), answer: A, pred: A, response: A
id: TK_2017_38 (0), answer: D, pred: C, response: C
id: TK_2017_38 (1), answer: D, pred: C, response: C
id: TK_2017_38 (2), answer: D, pred: C, response: C
id: TK_2017_39 (0), answer: D, pred: D, response: D
id: TK_2017_39 (1), answer: D, pred: D, response: D
id: TK_2017_39 (2), answer: D, pred: D, response: D
id: TK_2017_40 (0), answer: C, pred: C, response: C
id: TK_2017_40 (1), answer: C, pred: C, response: C
id: TK_2017_40 (2), answer: C, pred: C, response: C
id: TK_2017_41 (0), answer: C, pred: C, response: C: 감격스럽다
id: TK_2017_41 (1), answer: C, pred: C, response: C: 감격스럽다
id: TK_2017_41 (2), answer: C, pred: C, response: C: 감격스럽다
id: TK_2017_42 (0), answer: A, pred: A, response: A
id: TK_2017_42 (1), answer: A, pred: A, response: A
id: TK_2017_42 (2), answer: A, pred: A, response: A
id: TK_2017_43 (0), answer: C, pred: C, response: C
id: TK_2017_43 (1), answer: C, pred: C, response: C
id: TK_2017_43 (2), answer: C, pred: C, response: C
id: TK_2017_44 (0), answer: D, pred: D, response: D
id: TK_2017_44 (1), answer: D, pred: D, response: D
id: TK_2017_44 (2), answer: D, pred: D, response: D
id: TK_2017_45 (0), answer: A, pred: D, response: D
id: TK_2017_45 (1), answer: A, pred: D, response: D
id: TK_2017_45 (2), answer: A, pred: D, response: D
id: TK_2017_46 (0), answer: D, pred: D, response: D
id: TK_2017_46 (1), answer: D, pred: D, response: D
id: TK_2017_46 (2), answer: D, pred: D, response: D
id: TK_2017_47 (0), answer: D, pred: D, response: D
id: TK_2017_47 (1), answer: D, pred: D, response: D
id: TK_2017_47 (2), answer: D, pred: D, response: D
id: TK_2017_48 (0), answer: C, pred: C, response: C
id: TK_2017_48 (1), answer: C, pred: C, response: C
id: TK_2017_48 (2), answer: C, pred: C, response: C
id: TK_2018_5 (0), answer: C, pred: C, response: C
id: TK_2018_5 (1), answer: C, pred: C, response: C
id: TK_2018_5 (2), answer: C, pred: C, response: C
id: TK_2018_6 (0), answer: D, pred: D, response: D
id: TK_2018_6 (1), answer: D, pred: D, response: D
id: TK_2018_6 (2), answer: D, pred: D, response: D
id: TK_2018_7 (0), answer: C, pred: C, response: C
id: TK_2018_7 (1), answer: C, pred: C, response: C
id: TK_2018_7 (2), answer: C, pred: C, response: C
id: TK_2018_8 (0), answer: B, pred: B, response: B
id: TK_2018_8 (1), answer: B, pred: B, response: B
id: TK_2018_8 (2), answer: B, pred: B, response: B
id: TK_2018_9 (0), answer: D, pred: D, response: D
id: TK_2018_9 (1), answer: D, pred: D, response: D
id: TK_2018_9 (2), answer: D, pred: D, response: D
id: TK_2018_10 (0), answer: A, pred: A, response: A
id: TK_2018_10 (1), answer: A, pred: A, response: A
id: TK_2018_10 (2), answer: A, pred: A, response: A
id: TK_2018_11 (0), answer: B, pred: B, response: B: (가)-(라)-(나)-(다)
id: TK_2018_11 (1), answer: B, pred: B, response: B
id: TK_2018_11 (2), answer: B, pred: B, response: B: (가)-(라)-(나)-(다)
id: TK_2018_12 (0), answer: C, pred: C, response: C
id: TK_2018_12 (1), answer: C, pred: C, response: C
id: TK_2018_12 (2), answer: C, pred: C, response: C: (다)-(가)-(라)-(나)
id: TK_2018_13 (0), answer: D, pred: D, response: D
id: TK_2018_13 (1), answer: D, pred: D, response: D
id: TK_2018_13 (2), answer: D, pred: D, response: D
id: TK_2018_14 (0), answer: A, pred: A, response: A
id: TK_2018_14 (1), answer: A, pred: A, response: A
id: TK_2018_14 (2), answer: A, pred: A, response: A
id: TK_2018_15 (0), answer: B, pred: B, response: B
id: TK_2018_15 (1), answer: B, pred: B, response: B
